#
#  10403s_rastcyc 1.0.2.1 Genes link table generated on Wed Oct 28, 2015
#  All columns are separated by tab characters.
#  Columns are: 
#
#  GENE-ID  EG#  b#  y-name  CGSC-ID  UniProt-ID  GENE-NAME  
#
#   GENE-ID      = Pathway Tools unique identifier for the gene
#   UniProt-ID = Swiss-Prot identifier
#   GENE-NAME    = Pathway Tools gene name
#
#
LMRG_01133		LMRG_01133	
LMRG_00397		LMRG_00397	
LMRG_02062		LMRG_02062	
LMRG_00271		LMRG_00271	
LMRG_00248		LMRG_00248	
LMRG_02423		LMRG_02423	
LMRG_01395		LMRG_01395	
LMRG_01844		LMRG_01844	
LMRG_00257		LMRG_00257	
LMRG_01821		LMRG_01821	
LMRG_00573		LMRG_00573	
LMRG_00246		LMRG_00246	
LMRG_00218		LMRG_00218	
LMRG_01682		LMRG_01682	
LMRG_01652		LMRG_01652	
LMRG_01403		LMRG_01403	
LMRG_01525		LMRG_01525	
LMRG_01993		LMRG_01993	
LMRG_02239		LMRG_02239	
LMRG_01887		LMRG_01887	
LMRG_01090		LMRG_01090	
LMRG_02616		LMRG_02616	
LMRG_00001		LMRG_00001	
LMRG_01810		LMRG_01810	
LMRG_00145		LMRG_00145	
LMRG_01281		LMRG_01281	
LMRG_02802		LMRG_02802	
LMRG_02958		LMRG_02958	
LMRG_02294		LMRG_02294	
LMRG_00190		LMRG_00190	
LMRG_02971		LMRG_02971	
LMRG_00316		LMRG_00316	
LMRG_02581		yycI	
LMRG_01081		LMRG_01081	
LMRG_00782		LMRG_00782	
LMRG_02029		LMRG_02029	
LMRG_01279		LMRG_01279	
LMRG_02717		LMRG_02717	
LMRG_02071		dltC	
LMRG_00291		LMRG_00291	
LMRG_01099		LMRG_01099	
LMRG_02406		LMRG_02406	
LMRG_00024		LMRG_00024	
LMRG_02133		LMRG_02133	
LMRG_02160		LMRG_02160	
LMRG_00776		LMRG_00776	
LMRG_01655		LMRG_01655	
LMRG_00101		LMRG_00101	
LMRG_01320		LMRG_01320	
LMRG_01736		LMRG_01736	
LMRG_00045		LMRG_00045	
LMRG_00401		LMRG_00401	
LMRG_02119		LMRG_02119	
LMRG_02951		LMRG_02951	
LMRG_01576		LMRG_01576	
LMRG_00669		LMRG_00669	
LMRG_02436		cls	
LMRG_01432		LMRG_01432	
LMRG_00546		LMRG_00546	
LMRG_01998		LMRG_01998	
LMRG_01079		LMRG_01079	
LMRG_00407		LMRG_00407	
LMRG_02261		hpt	
LMRG_02304		LMRG_02304	
LMRG_02188		LMRG_02188	
LMRG_02118		LMRG_02118	
LMRG_00949		LMRG_00949	
LMRG_00904		LMRG_00904	
LMRG_02792		LMRG_02792	
LMRG_01600		LMRG_01600	
LMRG_01369		LMRG_01369	
LMRG_02689		LMRG_02689	
LMRG_02554		LMRG_02554	
LMRG_01937		LMRG_01937	
LMRG_01184		LMRG_01184	
LMRG_01145		LMRG_01145	
LMRG_01111		LMRG_01111	
LMRG_02417		LMRG_02417	
LMRG_00711		LMRG_00711	
LMRG_00077		LMRG_00077	
LMRG_02724		LMRG_02724	
LMRG_01378		argB	
LMRG_01366		LMRG_01366	
LMRG_01303		LMRG_01303	
LMRG_00114		LMRG_00114	
LMRG_02827		LMRG_02827	
LMRG_01390		LMRG_01390	
LMRG_00051		LMRG_00051	
LMRG_02680		LMRG_02680	
LMRG_01771		LMRG_01771	
LMRG_01792		pgm	
LMRG_02063		LMRG_02063	
LMRG_01480		gadT2	
LMRG_02252		LMRG_02252	
LMRG_00450		LMRG_00450	
LMRG_01046		LMRG_01046	
LMRG_01851		LMRG_01851	
LMRG_02608		LMRG_02608	
LMRG_02617		LMRG_02617	
LMRG_01118		LMRG_01118	
LMRG_02499		LMRG_02499	
LMRG_00824		LMRG_00824	
LMRG_01812		LMRG_01812	
LMRG_01093		LMRG_01093	
LMRG_01373		LMRG_01373	
LMRG_00040		LMRG_00040	
LMRG_00355		LMRG_00355	
LMRG_01075		LMRG_01075	
LMRG_02679		LMRG_02679	
LMRG_00563		LMRG_00563	
LMRG_00593		LMRG_00593	
LMRG_01782		LMRG_01782	
LMRG_01957		LMRG_01957	
LMRG_00818		LMRG_00818	
LMRG_02580		yycJ	
LMRG_01061		LMRG_01061	
LMRG_02629		LMRG_02629	
LMRG_02838		LMRG_02838	
LMRG_01052		LMRG_01052	
LMRG_00412		LMRG_00412	
LMRG_02057		yvoA	
LMRG_01806		LMRG_01806	
LMRG_00262		LMRG_00262	
LMRG_02526		virR	
LMRG_01078		LMRG_01078	
LMRG_02205		LMRG_02205	
LMRG_00030		LMRG_00030	
LMRG_01497		LMRG_01497	
LMRG_01296		LMRG_01296	
LMRG_00141		LMRG_00141	
LMRG_02512		LMRG_02512	
LMRG_00447		LMRG_00447	
LMRG_00193		LMRG_00193	
LMRG_01102		LMRG_01102	
LMRG_01551		LMRG_01551	
LMRG_02691		LMRG_02691	
LMRG_02232		LMRG_02232	
LMRG_00585		LMRG_00585	
LMRG_00751		LMRG_00751	
LMRG_02959		LMRG_02959	
LMRG_00755		LMRG_00755	
LMRG_02879		LMRG_02879	
LMRG_02847		LMRG_02847	
LMRG_02664		LMRG_02664	
LMRG_01063		LMRG_01063	
LMRG_01137		LMRG_01137	
LMRG_02751		LMRG_02751	
LMRG_00133		LMRG_00133	
LMRG_01242		LMRG_01242	
LMRG_01041		LMRG_01041	
LMRG_02850		LMRG_02850	
LMRG_02112		LMRG_02112	
LMRG_01908		LMRG_01908	
LMRG_00665		LMRG_00665	
LMRG_00987		LMRG_00987	
LMRG_01352		LMRG_01352	
LMRG_01051		LMRG_01051	
LMRG_00978		LMRG_00978	
LMRG_00300		LMRG_00300	
LMRG_01302		LMRG_01302	
LMRG_01273		LMRG_01273	
LMRG_01523		LMRG_01523	
LMRG_02068		LMRG_02068	
LMRG_02203		LMRG_02203	
LMRG_01169		divIVA	
LMRG_00162		LMRG_00162	
LMRG_00115		LMRG_00115	
LMRG_02472		arcA	
LMRG_01113		LMRG_01113	
LMRG_02828		LMRG_02828	
LMRG_00186		LMRG_00186	
LMRG_00140		gadT1	
LMRG_01321		LMRG_01321	
LMRG_00495		LMRG_00495	
LMRG_02166		LMRG_02166	
LMRG_01647		LMRG_01647	
LMRG_00583		LMRG_00583	
LMRG_00043		LMRG_00043	
LMRG_02515		LMRG_02515	
LMRG_02237		LMRG_02237	
LMRG_02058		LMRG_02058	
LMRG_00268		LMRG_00268	
LMRG_01590		LMRG_01590	
LMRG_00985		LMRG_00985	
LMRG_02391		LMRG_02391	
LMRG_00059		LMRG_00059	
LMRG_01899		LMRG_01899	
LMRG_00171		LMRG_00171	
LMRG_00050		LMRG_00050	
LMRG_02678		LMRG_02678	
LMRG_00682		LMRG_00682	
LMRG_00108		LMRG_00108	
LMRG_00111		LMRG_00111	
LMRG_01096		LMRG_01096	
LMRG_02697		LMRG_02697	
LMRG_02074		LMRG_02074	
LMRG_02352		LMRG_02352	
LMRG_01826		LMRG_01826	
LMRG_02327		LMRG_02327	
LMRG_01691		LMRG_01691	
LMRG_01634		LMRG_01634	
LMRG_00690		LMRG_00690	
LMRG_00705		LMRG_00705	
LMRG_02637		LMRG_02637	
LMRG_00405		LMRG_00405	
LMRG_00967		LMRG_00967	
LMRG_00027		LMRG_00027	
LMRG_01428		LMRG_01428	
LMRG_00941		LMRG_00941	
LMRG_01589		LMRG_01589	
LMRG_01363		LMRG_01363	
LMRG_00095		LMRG_00095	
LMRG_01801		LMRG_01801	
LMRG_02247		LMRG_02247	
LMRG_02972		LMRG_02972	
LMRG_00945		LMRG_00945	
LMRG_00097		LMRG_00097	
LMRG_00882		LMRG_00882	
LMRG_01045		LMRG_01045	
LMRG_00628		LMRG_00628	
LMRG_02809		LMRG_02809	
LMRG_02138		LMRG_02138	
LMRG_00197		LMRG_00197	
LMRG_02210		LMRG_02210	
LMRG_01412		LMRG_01412	
LMRG_02446		LMRG_02446	
LMRG_02038		LMRG_02038	
LMRG_00493		LMRG_00493	
LMRG_00888		LMRG_00888	
LMRG_00336		LMRG_00336	
LMRG_02718		LMRG_02718	
LMRG_00936		LMRG_00936	
LMRG_02508		LMRG_02508	
LMRG_00093		LMRG_00093	
LMRG_02329		LMRG_02329	
LMRG_00696		LMRG_00696	
LMRG_01581		LMRG_01581	
LMRG_00503		LMRG_00503	
LMRG_01494		LMRG_01494	
LMRG_00780		LMRG_00780	
LMRG_02532		LMRG_02532	
LMRG_02328		LMRG_02328	
LMRG_00019		LMRG_00019	
LMRG_01997		LMRG_01997	
LMRG_00349		LMRG_00349	
LMRG_02954		LMRG_02954	
LMRG_00131		LMRG_00131	
LMRG_02612		LMRG_02612	
LMRG_02646		inlC2	
LMRG_01526		LMRG_01526	
LMRG_00731		LMRG_00731	
LMRG_00089		LMRG_00089	
LMRG_00713		LMRG_00713	
LMRG_01987		LMRG_01987	
LMRG_02744		LMRG_02744	
LMRG_01058		LMRG_01058	
LMRG_02275		LMRG_02275	
LMRG_01490		LMRG_01490	
LMRG_00313		LMRG_00313	
LMRG_02213		LMRG_02213	
LMRG_00989		LMRG_00989	
LMRG_02665		LMRG_02665	
LMRG_01963		LMRG_01963	
LMRG_01054		LMRG_01054	
LMRG_02307		LMRG_02307	
LMRG_01878		LMRG_01878	
LMRG_00877		opuCD	
LMRG_00317		LMRG_00317	
LMRG_02186		LMRG_02186	
LMRG_00099		LMRG_00099	
LMRG_00062		LMRG_00062	
LMRG_00191		LMRG_00191	
LMRG_01638		LMRG_01638	
LMRG_01479		gadD2	
LMRG_02407		LMRG_02407	
LMRG_01037		LMRG_01037	
LMRG_02099		LMRG_02099	
LMRG_01183		LMRG_01183	
LMRG_00181		LMRG_00181	
LMRG_00801		LMRG_00801	
LMRG_01323		LMRG_01323	
LMRG_00586		LMRG_00586	
LMRG_02842		LMRG_02842	
LMRG_00515		LMRG_00515	
LMRG_00069		LMRG_00069	
LMRG_00541		LMRG_00541	
LMRG_02125		LMRG_02125	
LMRG_00833		LMRG_00833	
LMRG_01059		LMRG_01059	
LMRG_00399		LMRG_00399	
LMRG_01852		LMRG_01852	
LMRG_02606		LMRG_02606	
LMRG_02331		LMRG_02331	
LMRG_01587		LMRG_01587	
LMRG_01026		LMRG_01026	
LMRG_00418		LMRG_00418	
LMRG_02766		LMRG_02766	
LMRG_02794		LMRG_02794	
LMRG_00351		LMRG_00351	
LMRG_00510		LMRG_00510	
LMRG_01672		LMRG_01672	
LMRG_01089		LMRG_01089	
LMRG_00243		LMRG_00243	
LMRG_01831		LMRG_01831	
LMRG_02698		LMRG_02698	
LMRG_00753		LMRG_00753	
LMRG_00026		LMRG_00026	
LMRG_02655		LMRG_02655	
LMRG_02634		LMRG_02634	
LMRG_02652		LMRG_02652	
LMRG_00353		LMRG_00353	
LMRG_01930		LMRG_01930	
LMRG_02340		LMRG_02340	
LMRG_01495		LMRG_01495	
LMRG_00442		LMRG_00442	
LMRG_01953		LMRG_01953	
LMRG_01904		LMRG_01904	
LMRG_00644		LMRG_00644	
LMRG_01585		LMRG_01585	
LMRG_00044		LMRG_00044	
LMRG_00710		LMRG_00710	
LMRG_02262		LMRG_02262	
LMRG_01291		LMRG_01291	
LMRG_01149		LMRG_01149	
LMRG_01188		LMRG_01188	
LMRG_00411		LMRG_00411	
LMRG_01508		LMRG_01508	
LMRG_01813		LMRG_01813	
LMRG_02769		mprF	
LMRG_02424		LMRG_02424	
LMRG_01897		LMRG_01897	
LMRG_02741		LMRG_02741	
LMRG_00959		LMRG_00959	
GAB3-1		rli70	
LMRG_00539		LMRG_00539	
LMRG_00892		LMRG_00892	
LMRG_00723		rnhB	
LMRG_01991		LMRG_01991	
LMRG_00512		LMRG_00512	
LMRG_01119		LMRG_01119	
LMRG_01780		clpP	
LMRG_01444		LMRG_01444	
LMRG_01681		LMRG_01681	
LMRG_01380		argF	
LMRG_02460		LMRG_02460	
LMRG_01491		LMRG_01491	
LMRG_02087		LMRG_02087	
LMRG_02607		LMRG_02607	
LMRG_00429		LMRG_00429	
LMRG_00132		LMRG_00132	
LMRG_00393		LMRG_00393	
LMRG_00342		LMRG_00342	
LMRG_02010		LMRG_02010	
LMRG_02541		LMRG_02541	
LMRG_00764		LMRG_00764	
LMRG_02420		LMRG_02420	
LMRG_01481		LMRG_01481	
LMRG_01967		LMRG_01967	
LMRG_00807		LMRG_00807	
LMRG_01575		LMRG_01575	
LMRG_02640		LMRG_02640	
LMRG_00909		LMRG_00909	
LMRG_02284		LMRG_02284	
LMRG_01612		LMRG_01612	
LMRG_02172		LMRG_02172	
LMRG_02574		LMRG_02574	
LMRG_02109		LMRG_02109	
LMRG_00057		LMRG_00057	
LMRG_00924		LMRG_00924	
LMRG_01949		LMRG_01949	
LMRG_01824		LMRG_01824	
LMRG_02906		LMRG_02906	
LMRG_01879		LMRG_01879	
LMRG_00643		LMRG_00643	
LMRG_02193		LMRG_02193	
LMRG_02395		LMRG_02395	
LMRG_02426		LMRG_02426	
LMRG_00440		LMRG_00440	
LMRG_01914		LMRG_01914	
LMRG_00085		LMRG_00085	
LMRG_02377		LMRG_02377	
LMRG_02126		LMRG_02126	
LMRG_02803		LMRG_02803	
LMRG_01431		LMRG_01431	
LMRG_00455		LMRG_00455	
LMRG_01582		LMRG_01582	
LMRG_01245		LMRG_01245	
LMRG_00285		LMRG_00285	
LMRG_01546		LMRG_01546	
LMRG_01603		LMRG_01603	
LMRG_00496		LMRG_00496	
LMRG_00704		LMRG_00704	
LMRG_02215		LMRG_02215	
LMRG_00006		LMRG_00006	
LMRG_00896		LMRG_00896	
LMRG_01764		LMRG_01764	
LMRG_00695		LMRG_00695	
LMRG_02321		LMRG_02321	
LMRG_01488		LMRG_01488	
LMRG_02764		LMRG_02764	
LMRG_02785		LMRG_02785	
LMRG_00294		LMRG_00294	
LMRG_00830		LMRG_00830	
LMRG_00841		LMRG_00841	
LMRG_02715		LMRG_02715	
LMRG_02683		LMRG_02683	
LMRG_00951		LMRG_00951	
LMRG_01808		LMRG_01808	
LMRG_01074		LMRG_01074	
LMRG_02839		LMRG_02839	
LMRG_00581		LMRG_00581	
LMRG_00477		LMRG_00477	
LMRG_01136		LMRG_01136	
LMRG_02524		bceA	
LMRG_01620		LMRG_01620	
LMRG_02503		LMRG_02503	
LMRG_00138		pva	
LMRG_02529		adeC	
LMRG_02543		LMRG_02543	
LMRG_02933		LMRG_02933	
LMRG_00846		LMRG_00846	
GAB3-2		rli70-2	
LMRG_02864		LMRG_02864	
LMRG_00765		LMRG_00765	
LMRG_00864		LMRG_00864	
LMRG_02518		LMRG_02518	
LMRG_00597		LMRG_00597	
LMRG_01394		LMRG_01394	
LMRG_02024		LMRG_02024	
LMRG_02466		LMRG_02466	
LMRG_00883		LMRG_00883	
LMRG_01437		LMRG_01437	
LMRG_01845		LMRG_01845	
LMRG_02373		LMRG_02373	
LMRG_01547		LMRG_01547	
LMRG_01633		LMRG_01633	
LMRG_01022		LMRG_01022	
LMRG_02173		LMRG_02173	
LMRG_01298		LMRG_01298	
LMRG_01292		LMRG_01292	
LMRG_01361		LMRG_01361	
LMRG_00250		LMRG_00250	
LMRG_00232		LMRG_00232	
LMRG_02078		LMRG_02078	
LMRG_00992		LMRG_00992	
LMRG_02443		qoxB	
LMRG_02982		LMRG_02982	
LMRG_00855		LMRG_00855	
LMRG_02740		LMRG_02740	
LMRG_01680		LMRG_01680	
LMRG_01010		LMRG_01010	
LMRG_00582		LMRG_00582	
LMRG_02250		LMRG_02250	
LMRG_00185		LMRG_00185	
LMRG_02042		LMRG_02042	
LMRG_02113		LMRG_02113	
LMRG_00980		LMRG_00980	
LMRG_00707		LMRG_00707	
LMRG_01890		LMRG_01890	
LMRG_01420		LMRG_01420	
LMRG_00047		LMRG_00047	
LMRG_00025		LMRG_00025	
LMRG_01427		LMRG_01427	
LMRG_01698		gtcA	
LMRG_00820		LMRG_00820	
LMRG_02374		LMRG_02374	
LMRG_00149		LMRG_00149	
LMRG_02674		clpC	
LMRG_01631		LMRG_01631	
LMRG_01829		LMRG_01829	
LMRG_01913		LMRG_01913	
LMRG_01445		LMRG_01445	
LMRG_02006		LMRG_02006	
LMRG_02267		LMRG_02267	
LMRG_01140		LMRG_01140	
LMRG_00234		LMRG_00234	
LMRG_00993		LMRG_00993	
LMRG_01586		LMRG_01586	
LMRG_02398		LMRG_02398	
LMRG_02437		speG	
LMRG_00543		LMRG_00543	
LMRG_01504		LMRG_01504	
LMRG_01269		LMRG_01269	
LMRG_00341		LMRG_00341	
LMRG_01442		LMRG_01442	
LMRG_00589		LMRG_00589	
LMRG_02378		LMRG_02378	
LMRG_01397		LMRG_01397	
LMRG_00569		LMRG_00569	
LMRG_01462		LMRG_01462	
LMRG_00484		LMRG_00484	
LMRG_00957		LMRG_00957	
LMRG_00661		LMRG_00661	
LMRG_01166		LMRG_01166	
LMRG_01185		LMRG_01185	
LMRG_02575		LMRG_02575	
LMRG_00415		LMRG_00415	
LMRG_00577		LMRG_00577	
LMRG_02079		LMRG_02079	
LMRG_01047		LMRG_01047	
LMRG_01294		LMRG_01294	
LMRG_01724		LMRG_01724	
LMRG_01354		LMRG_01354	
LMRG_00686		LMRG_00686	
LMRG_02404		LMRG_02404	
LMRG_02189		LMRG_02189	
LMRG_01156		LMRG_01156	
LMRG_01752		LMRG_01752	
LMRG_02146		LMRG_02146	
LMRG_00287		LMRG_00287	
LMRG_01255		LMRG_01255	
LMRG_00187		LMRG_00187	
LMRG_02835		LMRG_02835	
LMRG_02455		LMRG_02455	
LMRG_00323		LMRG_00323	
LMRG_00763		LMRG_00763	
LMRG_02482		LMRG_02482	
LMRG_02088		LMRG_02088	
LMRG_02885		LMRG_02885	
LMRG_01529		LMRG_01529	
LMRG_00063		LMRG_00063	
LMRG_00965		LMRG_00965	
LMRG_00942		LMRG_00942	
LMRG_02269		LMRG_02269	
LMRG_00910		LMRG_00910	
LMRG_01886		LMRG_01886	
LMRG_01624		LMRG_01624	
LMRG_01455		LMRG_01455	
LMRG_00931		LMRG_00931	
LMRG_01134		LMRG_01134	
LMRG_01004		LMRG_01004	
LMRG_01226		LMRG_01226	
LMRG_01330		LMRG_01330	
LMRG_00786		LMRG_00786	
LMRG_00061		LMRG_00061	
LMRG_01675		sepA	
LMRG_02851		inlD	
LMRG_00053		LMRG_00053	
LMRG_02639		LMRG_02639	
LMRG_00180		LMRG_00180	
LMRG_00165		LMRG_00165	
LMRG_01042		LMRG_01042	
LMRG_02695		LMRG_02695	
LMRG_00769		LMRG_00769	
LMRG_00103		LMRG_00103	
LMRG_01485		LMRG_01485	
LMRG_02015		LMRG_02015	
LMRG_00275		LMRG_00275	
LMRG_02388		LMRG_02388	
LMRG_01337		LMRG_01337	
LMRG_02017		LMRG_02017	
LMRG_01992		LMRG_01992	
LMRG_01084		LMRG_01084	
LMRG_01561		LMRG_01561	
LMRG_01762		LMRG_01762	
LMRG_02979		LMRG_02979	
LMRG_02784		LMRG_02784	
LMRG_01293		LMRG_01293	
LMRG_00481		LMRG_00481	
LMRG_02241		LMRG_02241	
LMRG_02175		LMRG_02175	
LMRG_02468		LMRG_02468	
LMRG_00221		lacD	
LMRG_00142		LMRG_00142	
LMRG_00703		LMRG_00703	
LMRG_00683		LMRG_00683	
LMRG_00823		LMRG_00823	
LMRG_00895		LMRG_00895	
LMRG_02478		LMRG_02478	
LMRG_01728		LMRG_01728	
LMRG_00361		LMRG_00361	
LMRG_01534		LMRG_01534	
LMRG_02411		LMRG_02411	
LMRG_01548		LMRG_01548	
LMRG_02192		LMRG_02192	
LMRG_01856		LMRG_01856	
LMRG_01988		LMRG_01988	
LMRG_00028		LMRG_00028	
LMRG_00598		LMRG_00598	
LMRG_01460		LMRG_01460	
LMRG_02848		LMRG_02848	
LMRG_02248		LMRG_02248	
LMRG_02287		LMRG_02287	
LMRG_00733		LMRG_00733	
LMRG_02738		LMRG_02738	
LMRG_02211		LMRG_02211	
LMRG_00337		LMRG_00337	
LMRG_02127		LMRG_02127	
LMRG_00081		LMRG_00081	
LMRG_01131		LMRG_01131	
LMRG_01909		LMRG_01909	
LMRG_02909		ami	
LMRG_02278		LMRG_02278	
LMRG_00550		tagB	
LMRG_01207		LMRG_01207	
LMRG_01667		LMRG_01667	
LMRG_02028		LMRG_02028	
LMRG_02547		LMRG_02547	
LMRG_01214		LMRG_01214	
LMRG_02053		LMRG_02053	
LMRG_00445		LMRG_00445	
LMRG_00091		LMRG_00091	
LMRG_01859		LMRG_01859	
LMRG_01347		LMRG_01347	
LMRG_00706		LMRG_00706	
LMRG_00143		LMRG_00143	
LMRG_01613		LMRG_01613	
LMRG_01127		LMRG_01127	
LMRG_01849		LMRG_01849	
LMRG_00655		LMRG_00655	
LMRG_02405		LMRG_02405	
LMRG_01243		LMRG_01243	
LMRG_00997		LMRG_00997	
LMRG_00474		LMRG_00474	
LMRG_00947		LMRG_00947	
LMRG_00631		LMRG_00631	
LMRG_00037		LMRG_00037	
LMRG_01670		LMRG_01670	
LMRG_02586		LMRG_02586	
LMRG_01065		LMRG_01065	
LMRG_00084		LMRG_00084	
LMRG_02658		LMRG_02658	
LMRG_02555		LMRG_02555	
LMRG_01201		LMRG_01201	
LMRG_01718		LMRG_01718	
LMRG_01465		LMRG_01465	
LMRG_02162		LMRG_02162	
LMRG_02292		LMRG_02292	
LMRG_02153		LMRG_02153	
LMRG_00766		LMRG_00766	
LMRG_01641		spxA	
LMRG_01152		LMRG_01152	
LMRG_02049		LMRG_02049	
LMRG_02808		LMRG_02808	
LMRG_01843		LMRG_01843	
LMRG_00748		LMRG_00748	
LMRG_00981		LMRG_00981	
LMRG_02135		LMRG_02135	
LMRG_01794		LMRG_01794	
LMRG_01088		LMRG_01088	
LMRG_00899		LMRG_00899	
LMRG_00629		LMRG_00629	
LMRG_01447		LMRG_01447	
LMRG_01663		LMRG_01663	
LMRG_00738		LMRG_00738	
LMRG_00514		LMRG_00514	
LMRG_00031		LMRG_00031	
LMRG_00231		LMRG_00231	
LMRG_01192		LMRG_01192	
LMRG_02787		LMRG_02787	
LMRG_02306		LMRG_02306	
LMRG_00648		LMRG_00648	
LMRG_02036		LMRG_02036	
LMRG_00467		LMRG_00467	
LMRG_01616		LMRG_01616	
LMRG_02075		LMRG_02075	
LMRG_01669		LMRG_01669	
LMRG_01739		LMRG_01739	
LMRG_02295		LMRG_02295	
LMRG_01687		LMRG_01687	
LMRG_00192		LMRG_00192	
LMRG_00771		LMRG_00771	
LMRG_00556		LMRG_00556	
LMRG_02206		LMRG_02206	
LMRG_00635		LMRG_00635	
LMRG_01386		LMRG_01386	
LMRG_00728		LMRG_00728	
LMRG_02534		LMRG_02534	
LMRG_00498		LMRG_00498	
LMRG_01304		LMRG_01304	
LMRG_01371		LMRG_01371	
LMRG_01565		LMRG_01565	
LMRG_00456		LMRG_00456	
LMRG_00594		LMRG_00594	
LMRG_02816		LMRG_02816	
LMRG_01251		LMRG_01251	
LMRG_00878		opuCC	
LMRG_00953		LMRG_00953	
LMRG_00013		LMRG_00013	
LMRG_01802		LMRG_01802	
LMRG_00356		LMRG_00356	
LMRG_01583		LMRG_01583	
LMRG_01770		LMRG_01770	
LMRG_00076		LMRG_00076	
LMRG_02348		LMRG_02348	
LMRG_02216		LMRG_02216	
LMRG_00183		LMRG_00183	
LMRG_01945		LMRG_01945	
LMRG_00797		LMRG_00797	
LMRG_01035		LMRG_01035	
LMRG_00266		LMRG_00266	
LMRG_01827		LMRG_01827	
LMRG_02489		LMRG_02489	
LMRG_00881		LMRG_00881	
LMRG_02389		LMRG_02389	
LMRG_02539		LMRG_02539	
LMRG_00806		LMRG_00806	
LMRG_00533		LMRG_00533	
LMRG_00574		LMRG_00574	
LMRG_02932		LMRG_02932	
LMRG_01148		LMRG_01148	
LMRG_02144		LMRG_02144	
LMRG_00465		LMRG_00465	
LMRG_02117		LMRG_02117	
LMRG_02480		LMRG_02480	
LMRG_02868		LMRG_02868	
LMRG_01755		LMRG_01755	
LMRG_01216		LMRG_01216	
LMRG_02344		LMRG_02344	
LMRG_01709		LMRG_01709	
LMRG_01333		LMRG_01333	
LMRG_00206		LMRG_00206	
LMRG_00087		LMRG_00087	
LMRG_01261		LMRG_01261	
LMRG_01162		LMRG_01162	
LMRG_02255		LMRG_02255	
LMRG_01233		LMRG_01233	
LMRG_02033		LMRG_02033	
LMRG_01578		LMRG_01578	
LMRG_02742		LMRG_02742	
LMRG_02326		LMRG_02326	
LMRG_02797		LMRG_02797	
LMRG_00306		LMRG_00306	
LMRG_01151		LMRG_01151	
LMRG_00208		LMRG_00208	
LMRG_01609		LMRG_01609	
LMRG_02179		LMRG_02179	
LMRG_02651		LMRG_02651	
LMRG_02149		LMRG_02149	
LMRG_02469		LMRG_02469	
LMRG_00851		LMRG_00851	
LMRG_01865		LMRG_01865	
LMRG_00372		LMRG_00372	
LMRG_01940		LMRG_01940	
LMRG_02102		LMRG_02102	
LMRG_01106		LMRG_01106	
LMRG_00793		LMRG_00793	
LMRG_02403		LMRG_02403	
LMRG_02047		LMRG_02047	
LMRG_01822		LMRG_01822	
LMRG_01080		LMRG_01080	
LMRG_00893		LMRG_00893	
LMRG_00667		LMRG_00667	
LMRG_00011		LMRG_00011	
LMRG_02900		LMRG_02900	
LMRG_01135		LMRG_01135	
LMRG_01182		LMRG_01182	
LMRG_02811		LMRG_02811	
LMRG_00148		LMRG_00148	
LMRG_01419		LMRG_01419	
LMRG_02752		LMRG_02752	
LMRG_01002		LMRG_01002	
LMRG_01983		LMRG_01983	
LMRG_01567		LMRG_01567	
LMRG_02820		LMRG_02820	
LMRG_00295		LMRG_00295	
LMRG_01880		LMRG_01880	
LMRG_01205		LMRG_01205	
LMRG_02271		LMRG_02271	
LMRG_01023		LMRG_01023	
LMRG_02427		LMRG_02427	
LMRG_02774		LMRG_02774	
LMRG_00223		LMRG_00223	
LMRG_01850		ltrC	
LMRG_02915		LMRG_02915	
LMRG_00196		uspA	
LMRG_02705		LMRG_02705	
LMRG_02220		LMRG_02220	
LMRG_01033		LMRG_01033	
LMRG_00698		LMRG_00698	
LMRG_01270		LMRG_01270	
LMRG_01650		LMRG_01650	
LMRG_00070		LMRG_00070	
LMRG_02161		LMRG_02161	
LMRG_01619		hmoB	
LMRG_01015		LMRG_01015	
LMRG_01315		LMRG_01315	
LMRG_00729		LMRG_00729	
LMRG_02570		LMRG_02570	
LMRG_02825		inlC	
LMRG_00431		LMRG_00431	
LMRG_00664		LMRG_00664	
LMRG_00238		LMRG_00238	
LMRG_00857		LMRG_00857	
LMRG_01014		LMRG_01014	
LMRG_01628		LMRG_01628	
LMRG_00281		LMRG_00281	
LMRG_00491		LMRG_00491	
LMRG_01933		LMRG_01933	
LMRG_00261		LMRG_00261	
LMRG_00090		LMRG_00090	
LMRG_00584		LMRG_00584	
LMRG_00200		LMRG_00200	
LMRG_02527		LMRG_02527	
LMRG_02323		LMRG_02323	
LMRG_02298		LMRG_02298	
LMRG_01660		LMRG_01660	
LMRG_01161		LMRG_01161	
LMRG_00930		LMRG_00930	
LMRG_02834		LMRG_02834	
LMRG_01165		LMRG_01165	
LMRG_02194		LMRG_02194	
LMRG_00052		LMRG_00052	
LMRG_02134		LMRG_02134	
LMRG_01629		LMRG_01629	
LMRG_00128		LMRG_00128	
LMRG_00426		LMRG_00426	
LMRG_00600		LMRG_00600	
LMRG_01336		LMRG_01336	
LMRG_02016		LMRG_02016	
LMRG_00005		LMRG_00005	
LMRG_02387		LMRG_02387	
LMRG_02863		LMRG_02863	
LMRG_01399		LMRG_01399	
LMRG_01453		LMRG_01453	
LMRG_02050		LMRG_02050	
LMRG_00327		frvA	
LMRG_01942		LMRG_01942	
LMRG_02371		LMRG_02371	
LMRG_00620		LMRG_00620	
LMRG_01972		LMRG_01972	
